aid,author,era,nid,rank,rank_date,tags,title,vip_date,word_count,xx,yc
2303293,林书漫,架空历史,4470032,13,2023-02-25,"情有独钟,天作之合,仙侠修真,甜文",师兄怀着龙傲天的崽穿回来了,2023-02-22,10.39万,纯爱,原创
1059279,古墨墨,近代现代,6999282,14,2023-02-25,"系统,穿书,爽文,复仇虐渣",万人嫌系统到点就下班,2023-02-22,9.9万,纯爱,原创
2000722,帝倾月,架空历史,7577387,15,2023-02-25,"文野,咒回,柯南,马甲文",[综原神]提瓦特，但原魔,2023-02-22,8.97万,无CP,衍生
2705196,晓鱼干,近代现代,7555904,15,2023-02-15,"豪门世家,天之骄子,业界精英,甜文",娇惯,2023-02-12,7.93万,言情,原创
4127352,阿羊想吃肉,近代现代,7637377,16,2023-02-15,"综漫,异想天开,文野,咒回",某咒术高专的最优解,2023-02-12,8.73万,无CP,衍生
1380444,渣三快住手,幻想未来,3866891,17,2023-02-15,"奇幻魔幻,豪门世家,校园,异想天开",404男神宿舍,2023-02-12,9.42万,纯爱,原创
4428163,岁岁无恙,近代现代,6709632,18,2023-02-15,"都市情缘,豪门世家,情有独钟,甜文",入夜,2023-02-12,7.15万,言情,原创
4695894,清酒微醺,幻想未来,7296962,19,2023-02-15,"随身空间,末世,美食,爽文",天灾囤货且修仙,2023-02-12,10.27万,言情,原创
1561746,简梨,近代现代,7208451,20,2023-02-15,"励志人生,快穿",救我于世间水火[快穿],2023-02-12,14.8万,言情,原创
5374157,岁尽,架空历史,7672195,21,2023-02-15,"穿越时空,美食,爽文",巷间小食肆,2023-02-12,13.03万,言情,原创
1000212,荆棘血,近代现代,7636119,22,2023-02-15,"综漫,海贼王,咒回,JOJO",退休纲吉的非日常养崽生活,2023-02-12,13.82万,无CP,衍生
4855863,碧桂园五星上将,幻想未来,6994932,23,2023-02-15,,万人迷的另类修罗场,2023-02-12,8.46万,纯爱,原创
4051629,孙筱西,近代现代,5999991,33,2023-02-22,"豪门世家,情有独钟,破镜重圆,甜文",捧杀[娱乐圈],2023-02-19,14.23万,言情,原创
1935173,鲤什么,近代现代,3982083,34,2023-02-22,"情有独钟,破镜重圆,娱乐圈,甜文",巨星前夫竟是我的死忠粉[娱乐圈],2023-02-19,20.02万,纯爱,原创
1689621,王雪羽,幻想未来,5397164,15,2023-02-14,"星际,甜文,穿书,爽文",好友全是对照组大佬？[星际],2023-02-11,11.16万,言情,原创
5318681,做饭小狗,近代现代,7665246,16,2023-02-14,"情有独钟,欢喜冤家,青梅竹马,校园",小狗给你一个拥抱,2023-02-11,7.81万,言情,原创
5162757,宁鹊,架空历史,7465726,17,2023-02-14,"情有独钟,仙侠修真,甜文,穿书",和温柔男二he,2023-02-11,8.68万,言情,原创
4574176,蚌珠啊,架空历史,6703289,18,2023-02-14,打脸,穿成炮灰和美强惨反派he了,2023-02-11,10.13万,言情,原创
3594080,微也,架空历史,5426111,19,2023-02-14,"宫廷侯爵,天作之合,甜文",我把你当姐妹,2023-02-11,8.29万,言情,原创
2157992,星陨落,近代现代,5230902,30,2023-02-23,"种田文,重生,甜文,年代文",全家重回八零经营致富,2023-02-20,18.22万,言情,原创
4524317,倪大歌,架空历史,7264645,31,2023-02-23,"甜文,穿书",穿成狗血文里的女帝后,2023-02-20,11.84万,言情,原创
4146698,蕴星,近代现代,6612754,32,2023-02-23,"都市情缘,制服情缘,业界精英,甜文",与光同尘,2023-02-20,6.66万,言情,原创
4812410,妖叄肆灵,近代现代,6937392,33,2023-02-23,"古穿今,甜文,现代架空,年代文",七零之娇娇的忠犬老公,2023-02-20,25.79万,言情,原创
3957578,莫晴沙,近代现代,6172125,34,2023-02-23,"穿书,爽文,逆袭,校园",虐文女主是我妈[穿书],2023-02-20,33.18万,言情,原创
5349533,千金不醉,架空历史,7644090,35,2023-02-23,"情有独钟,天作之合,穿书,成长",这个小师妹我不当了,2023-02-20,10.08万,言情,原创
4560170,飞萌,架空历史,7384046,36,2023-02-23,"强强,宫廷侯爵,重生,甜文",公主命（重生）,2023-02-20,42.42万,言情,原创
1802587,蓝桥遗梦,近代现代,4439669,37,2023-02-23,"都市情缘,情有独钟,甜文,姐弟恋",婚昏欲睡,2023-02-20,20.74万,言情,原创
5347407,晴菘,近代现代,7638928,13,2023-02-06,"成长,文野,咒回,柯南",东京咒术Mafia首领赛高,2023-02-03,9.14万,言情,衍生
4026801,白桃柚绿,近代现代,6817130,14,2023-02-06,时代奇缘,对照组为何是全能天才,2023-02-03,10.02万,言情,原创
2622066,北野行舟,近代现代,7451714,15,2023-02-06,"火影,乡村爱情,少年漫,励志人生",漂亮的宇智波心都黑,2023-02-03,12.73万,纯爱,衍生
4196240,水清音,幻想未来,6881528,16,2023-02-06,"幻想空间,情有独钟,星际,甜文",小人鱼被帝国上将捡到后,2023-02-03,10.06万,纯爱,原创
1110006,沈青鲤,架空历史,7102148,17,2023-02-06,"情有独钟,天作之合,甜文,爽文",薄情如她,2023-02-03,9.92万,言情,原创
2860078,灵鹫听经,近代现代,6462257,18,2023-02-06,"都市情缘,因缘邂逅,甜文",声声引你,2023-02-03,8.23万,百合,原创
4115346,易知橘,近代现代,6954639,19,2023-02-06,"都市情缘,花季雨季,情有独钟,甜文",白棠花碎,2023-02-03,22.48万,言情,原创
5370570,宁久葳,近代现代,7667082,20,2023-02-06,"豪门世家,恋爱合约,青梅竹马,娱乐圈",怂包影后又在和我闹离婚,2023-02-03,12.83万,百合,原创
4459429,今天也想要白术,幻想未来,6855449,21,2023-02-06,"幻想空间,边缘恋歌,破镜重圆",渣O他悔不当初,2023-02-03,9.05万,纯爱,原创
1645453,似时,幻想未来,7630709,11,2023-02-07,"猎人,综漫,穿越时空,少年漫",强化系就是要打直球！,2023-02-04,27.95万,言情,衍生
3107776,吞金,架空历史,5524539,12,2023-02-07,"天作之合,甜文",住进自闭大佬的脑子,2023-02-04,8.73万,言情,原创
1604360,云非邪,架空历史,5731278,13,2023-02-07,"宫廷侯爵,情有独钟,重生,甜文",朕狠起来会欺师的[重生],2023-02-04,10.22万,纯爱,原创
5376615,鸦声咕咕,架空历史,7681688,14,2023-02-07,"幻想空间,异世大陆,游戏网游,史诗奇幻",[原神]建筑师转行长生种研究之后,2023-02-04,8.77万,言情,衍生
2159769,烤红芋,近代现代,7590396,15,2023-02-07,"生子,都市情缘,情有独钟,重生",钓我之后情敌怀崽了[重生],2023-02-04,11.19万,纯爱,原创
4950281,昼夜分野,近代现代,7670269,16,2023-02-07,"综漫,强强,近水楼台,柯南",让苏格兰死而复生,2023-02-04,9.49万,言情,衍生
5324303,狗子鸽,幻想未来,7603461,17,2023-02-07,"强强,恐怖,末世,系统",我经营怪谈动物园爆火了,2023-02-04,9.54万,纯爱,原创
2282162,云刺,幻想未来,7670605,18,2023-02-07,"打脸,励志人生,快穿,爽文",请停止你的脑补！[快穿],2023-02-04,8.99万,无CP,原创
4857637,织月续昼,架空历史,7353555,19,2023-02-07,"宫廷侯爵,豪门世家,重生,复仇虐渣",艳千行（重生）,2023-02-04,10.11万,言情,原创
4432313,豹豹要抱抱,架空历史,6450152,12,2023-02-05,"穿越时空,甜文,穿书,爽文",团宠啾啾三岁半,2023-02-02,12.37万,纯爱,原创
3632716,不定方澄,近代现代,6532061,13,2023-02-05,"欢喜冤家,乔装改扮,娱乐圈,甜文",鱼塘里怎么全是亡夫马甲啊！,2023-02-02,13.44万,纯爱,原创
4624758,醉月轻侯,幻想未来,6783145,14,2023-02-05,"重生,末世,游戏网游,基建",你对基建玩家一无所知,2023-02-02,10.07万,纯爱,原创
3424491,往忆云,近代现代,5395827,15,2023-02-05,"都市情缘,情有独钟,甜文,爽文",捡来的美人姐姐好会钓,2023-02-02,12.4万,百合,原创
1665142,调戏君临天下,幻想未来,6428517,16,2023-02-05,"女配,系统,甜文,快穿",跟任务目标贴贴［快穿］,2023-02-02,8.97万,百合,原创
4595388,山夕子,古色古香,7382384,17,2023-02-05,"清穿,宫廷侯爵",清穿之四阿哥的团宠日常,2023-02-02,9.98万,言情,原创
5360341,霍今霜,架空历史,7652392,18,2023-02-05,"宫廷侯爵,天作之合,甜文",帝京有娇娇,2023-02-02,14.28万,言情,原创
3796927,鱼绯骨,架空历史,6562592,14,2023-02-13,"女配,系统,甜文,爽文",失忆作精误把仇敌当道侣,2023-02-10,8.89万,言情,原创
2290240,白霭星,架空历史,6659112,15,2023-02-13,"豪门世家,虐恋情深,爱情战争,爽文",祸水,2023-02-10,9.44万,言情,原创
5234927,海洋味的鱼,幻想未来,7477774,16,2023-02-13,"种田文,末世,现代架空",天灾下的桃源,2023-02-10,30.79万,纯爱,原创
4920679,亢夕,幻想未来,7670306,17,2023-02-13,"异世大陆,游戏网游,甜文,魔法幻情",[原神]魔法少年只想和神明谈恋爱,2023-02-10,10.65万,纯爱,衍生
2668811,池忻,近代现代,7048995,15,2023-02-26,"都市情缘,情有独钟,前世今生,天作之合",前世妻子找上门了,2023-02-23,7.91万,百合,原创
4879035,今天想吃酸辣粉,近代现代,7751864,16,2023-02-26,"美食,爽文,异想天开",觉醒异能后我靠烧烤店暴富了,2023-02-23,10.31万,无CP,原创
1262308,过子陵,幻想未来,6729800,17,2023-02-26,"猎人,综漫,家教,奇幻魔幻",彭格列手札,2023-02-23,9.44万,纯爱,衍生
4349868,舒杳,近代现代,6757490,18,2023-02-26,"种田文,甜文,穿书,年代文",年代文里的对照组摆烂了［八零］,2023-02-23,8.52万,言情,原创
1272840,洛小湃,近代现代,6138900,19,2023-02-26,"都市情缘,破镜重圆,婚恋,甜文",分手后和前任谈恋爱,2023-02-23,8.04万,百合,原创
3607689,陌小洛,古色古香,5678079,20,2023-02-26,"清穿,宫廷侯爵,天作之合,历史衍生",皇后只想当太后[清穿],2023-02-23,11.64万,言情,衍生
3384444,小欠有点咸,近代现代,6292755,21,2023-02-26,"幻想空间,豪门世家,穿越时空,爽文",替身超强却过分沙雕,2023-02-23,10.45万,纯爱,原创
2605381,以宵,幻想未来,7458675,22,2023-02-26,"穿越时空,星际,甜文,萌宠",我，小鱼宠，君主克星！,2023-02-23,8.96万,纯爱,原创
4247203,子非鱼非子,近代现代,7333968,23,2023-02-26,"娱乐圈,重生,婚恋,悬疑推理",重生第一天就和死对头领证了,2023-02-23,9.78万,百合,原创
4404139,绝情小猫咪,近代现代,6615106,24,2023-02-26,"幻想空间,情有独钟,重生,甜文",万人迷攻，但拒绝被攻略,2023-02-23,9.24万,纯爱,原创
2414743,海棠汀烟,幻想未来,6884713,25,2023-02-26,"美食,系统,穿书,基建",真千金靠炒菜修炼,2023-02-23,8.28万,言情,原创
3268079,町右,近代现代,7213260,26,2023-02-26,"年下,情有独钟,甜文,直播",分手后被装乖学弟钓住了,2023-02-23,8.86万,纯爱,原创
812101,当年明央,架空历史,5495401,27,2023-02-26,"甜文,爽文,东方玄幻",原来我拿的是师娘剧本,2023-02-23,10.28万,言情,原创
4300251,含沚,近代现代,6347234,41,2023-02-20,"破镜重圆,竞技,游戏网游,甜文",甩了网恋翻车以后[电竞],2023-02-17,57.87万,言情,原创
5111224,吃猹的瓜皮,架空历史,7319321,42,2023-02-20,励志人生,堆金砌玉,2023-02-17,39.11万,言情,原创
943672,元灵宇,架空历史,5530539,43,2023-02-20,"强强,宫廷侯爵,情有独钟",锦衣夜带刀,2023-02-17,59.52万,纯爱,原创
2641878,桉柠,近代现代,4498954,44,2023-02-20,"甜文,爽文,直播,时尚流行",玫瑰与小鹿[娱乐圈],2023-02-17,20.61万,言情,原创
3097366,半今八两,幻想未来,7126994,22,2023-02-18,"女强,星际,穿书,爽文",被迫成为最强机甲师,2023-02-15,8.63万,言情,原创
3390067,金堆玉砌,幻想未来,5938232,23,2023-02-18,"强强,穿越时空,机甲,星际",虫族之软饭硬吃,2023-02-15,10.59万,纯爱,原创
4879045,吱吱复吱吱,幻想未来,7025291,24,2023-02-18,"异能,游戏网游,星际,爽文",星际第一打野,2023-02-15,13.5万,纯爱,原创
3049539,风味酸奶,近代现代,6862018,25,2023-02-18,"情有独钟,天作之合,甜文,校园",oh~这该死的兄弟情,2023-02-15,8.68万,纯爱,原创
902476,棠眠,近代现代,4632552,26,2023-02-18,"情有独钟,破镜重圆,婚恋",跟前任破镜重圆,2023-02-15,6.96万,言情,原创
3006392,喜发财,近代现代,5278205,27,2023-02-18,"娱乐圈,星际,系统,甜文",我老婆超棒,2023-02-15,9.78万,纯爱,原创
3954351,沫曦曦,架空历史,7150162,31,2023-02-24,"生子,情有独钟,恋爱合约,甜文",意外为霸总王爷揣崽后,2023-02-21,11.52万,言情,原创
4775310,白棠茶砖,近代现代,7217313,32,2023-02-24,"时代奇缘,励志人生,甜文",炮灰女配带领散装家庭爆红娱乐圈,2023-02-21,20.05万,言情,原创
5310456,只见夏木,近代现代,7583582,33,2023-02-24,"娱乐圈,打脸,系统,爽文",龙崽崽夺回气运后在娃综爆红,2023-02-21,16.16万,言情,原创
4635018,岩谨,近代现代,7402318,34,2023-02-24,"都市情缘,情有独钟,因缘邂逅,破镜重圆",微醺,2023-02-21,14.89万,言情,原创
5009163,快乐的铁柱,幻想未来,7464907,35,2023-02-24,天作之合,惊！高冷总裁竟是O[女A男O],2023-02-21,8.33万,言情,原创
3560888,清南安,近代现代,7646108,36,2023-02-24,"欢喜冤家,成长,校园",疏桐著枝,2023-02-21,10.52万,纯爱,原创
2266419,乔叶七,近代现代,4878116,37,2023-02-24,"天之骄子,少年漫,励志人生,文野",脱缰的if线,2023-02-21,15万,纯爱,衍生
5279971,面团儿,近代现代,7593550,38,2023-02-24,"幻想空间,情有独钟,甜文,快穿",笨蛋美人想吃人设[快穿],2023-02-21,9.69万,言情,原创
2311036,图苏,架空历史,5909706,39,2023-02-24,"宫廷侯爵,豪门世家,穿越时空,甜文",怀了美强惨孩子后我又穿回来了,2023-02-21,9.65万,言情,原创
2680962,落棠散尽,近代现代,7676501,14,2023-02-11,"豪门世家,爽文,直播,玄学",那个霸总是玄学大佬,2023-02-08,11.63万,无CP,原创
5325632,归原灰,幻想未来,7605388,15,2023-02-11,"末世,爽文,异想天开,基建",天灾求生，身份矿工,2023-02-08,12.44万,言情,原创
3712772,月震,幻想未来,7688368,16,2023-02-11,"情有独钟,星际,甜文,萌宠",巨龙饲养的漂亮小章鱼,2023-02-08,9.12万,纯爱,原创
5378505,奶油炸糕,近代现代,7678410,11,2023-02-10,"婚恋,励志人生,年代文",七零家属院大美人,2023-02-07,8.84万,言情,原创
4661458,百里飞鱼,架空历史,6832804,23,2023-02-09,"异世大陆,仙侠修真,甜文,爽文",继承金山后我靠砸钱修仙,2023-02-06,9.65万,言情,原创
3929983,揽月盈袖,幻想未来,7577686,24,2023-02-09,"边缘恋歌,无限流,爽文,萌宠",怪物诱捕指南,2023-02-06,8.06万,言情,原创
5026502,贝彼,近代现代,7312306,25,2023-02-09,"豪门世家,情有独钟,恋爱合约,娱乐圈",离婚后我被失忆前夫缠上了,2023-02-06,13.41万,纯爱,原创
5314850,菜十月,架空历史,7614126,26,2023-02-09,"穿越时空,种田文,系统,基建",小夫郎和星际老攻开荒种田,2023-02-06,19.41万,纯爱,原创
5164528,婶婶的薄荷糖,架空历史,7389288,27,2023-02-09,"天作之合,系统,甜文,快穿",满足男主愿望系统[快穿],2023-02-06,24.7万,百合,原创
2376973,苏木鱼,近代现代,6689463,28,2023-02-09,都市情缘,听说我失忆过,2023-02-06,20.15万,言情,原创
2636270,疏散银河,近代现代,4421936,29,2023-02-09,"豪门世家,天之骄子,甜文,直播",土豪粉马甲掉了,2023-02-06,21.33万,纯爱,原创
4927795,希晚,近代现代,7166083,30,2023-02-09,"都市情缘,情有独钟",别港,2023-02-06,10.02万,言情,原创
4986615,云泉下,近代现代,7195214,31,2023-02-09,"强强,灵异神怪,前世今生,无限流",我是无限游戏boss白月光,2023-02-06,21.16万,纯爱,原创
4160978,柚子划船,架空历史,6598366,32,2023-02-09,"布衣生活,情有独钟",所有人都拦着我找夫人,2023-02-06,28万,言情,原创
5195494,暮云熔金,架空历史,7424923,33,2023-02-09,"豪门世家,情有独钟,天作之合,重生",一心想当王爷义妹,2023-02-06,18.65万,言情,原创
4320641,肈允相忘鳞,近代现代,7691952,14,2023-02-04,"灵异神怪,娱乐圈,重生,甜文",寡夫反派怀了我的崽,2023-02-01,17.94万,纯爱,原创
4924330,酬川,幻想未来,7477290,15,2023-02-04,"幻想空间,情有独钟,星际,穿书",一个被疯狂求爱的beta,2023-02-01,16.78万,纯爱,原创
2140041,潇水玄舸,近代现代,4108386,16,2023-02-04,"情有独钟,娱乐圈,甜文,爽文",诡计多端的她参加恋综后,2023-02-01,17.56万,百合,原创
3519515,红桃乌龙奶绿,近代现代,5926575,17,2023-02-04,"豪门世家,破镜重圆,娱乐圈,重生",豪门老男人追妻火葬场,2023-02-01,13.17万,纯爱,原创
5304666,上如,古色古香,7598655,11,2023-02-03,"清穿,天之骄子,甜文",清宫小仙童,2023-01-31,10.92万,无CP,原创
3746055,注水白开,近代现代,6581133,12,2023-02-03,"竞技,传奇,励志人生,爽文",[足球]葡萄牙世界杯if线,2023-01-31,8.93万,无CP,衍生
5352942,江迟玉,近代现代,7642376,13,2023-02-03,"天作之合,种田文,爽文,年代文",漂亮大猫在年代文报恩,2023-01-31,11.44万,言情,原创
181816,漠小兰,架空历史,6426141,14,2023-02-03,"异世大陆,西幻",被迫攻略神明的我绝不认输,2023-01-31,10.25万,言情,原创
3263590,星火流金,幻想未来,6440690,15,2023-02-03,"星际,打脸,爽文,成长",女娲崽崽在星际捏泥巴,2023-01-31,6.62万,言情,原创
5340170,莱茵猫,近代现代,7625536,16,2023-02-03,"时代奇缘,励志人生",乌鸦精后妈靠嘴爆火娃综,2023-01-31,11.49万,言情,原创
3422357,钦若,近代现代,5303673,17,2023-02-03,"情有独钟,重生,甜文,校园",热恋前,2023-01-31,20.61万,纯爱,原创
5299650,天蓝羽绒兔,古色古香,7609306,18,2023-02-03,"清穿,强强,宫廷侯爵,甜文",清穿之五福宫女,2023-01-31,11.34万,言情,原创
2827055,程且至,架空历史,6972311,19,2023-02-03,"灵异神怪,女强",世界为我献上一切[快穿],2023-01-31,8.93万,言情,原创
5076040,神奇百变李小姐,幻想未来,7287516,20,2023-02-03,"女强,系统,爽文",所有人都觉得我是终极反派,2023-01-31,14.67万,言情,原创
5299546,路行歌,架空历史,7577513,10,2023-02-02,"灵异神怪,仙侠修真,东方玄幻",论如何攻略反派男配,2023-01-30,8.82万,言情,原创
2327109,林菱柒,近代现代,3849890,11,2023-02-02,穿书,儿砸，你是男配呀[穿书],2023-01-30,15.84万,言情,原创
5342330,余默欢,架空历史,7632983,12,2023-02-02,"因缘邂逅,穿越时空,美食",清冷隐士追求指南(美食),2023-01-30,8.68万,言情,原创
